selling_price,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats,Company
750000,2017,1,22000,1,0,28.4,1248.0,74.02,5.0,Maruti
299000,2010,0,57977,0,0,17.0,1497.0,118.0,5.0,Honda
378000,2016,1,70000,1,0,24.4,1120.0,71.0,5.0,Hyundai
7000000,2018,0,13000,0,1,12.19,1997.0,237.36,4.0,others
1325000,2012,0,67000,0,1,17.33,1998.0,189.08,4.0,others
524000,2014,0,48242,1,0,20.77,1248.0,88.76,7.0,Maruti
169000,2012,0,68000,1,0,20.0,1399.0,68.05,5.0,Ford
500000,2014,1,40000,1,0,20.77,1248.0,88.8,7.0,Maruti
2000000,2012,0,98000,1,1,12.07,2967.0,241.4,7.0,Audi
380000,2013,1,113450,1,0,23.4,1248.0,74.0,5.0,Maruti
400000,2018,1,80000,0,1,20.51,998.0,67.0,5.0,Maruti
565000,2020,0,1000,0,1,20.3,1086.0,68.0,5.0,Hyundai
335000,2015,0,20292,0,0,20.51,998.0,67.04,5.0,Maruti
300000,2010,0,67900,1,0,12.05,2179.0,120.0,7.0,Mahindra
200000,2012,1,70000,1,0,25.44,936.0,57.6,5.0,Chevrolet
1051000,2015,0,40000,1,0,15.4,1997.0,120.0,7.0,Mahindra
509999,2017,1,60000,1,0,24.0,1186.0,73.97,5.0,Hyundai
370000,2018,1,25000,0,1,24.04,999.0,67.0,5.0,Renault
200000,2006,1,70000,0,0,18.9,998.0,67.1,5.0,Maruti
625000,2018,1,21000,1,0,27.39,1248.0,74.0,5.0,Maruti
1290000,2018,0,39000,1,0,16.36,2179.0,140.0,7.0,Mahindra
890000,2017,0,30000,0,0,15.8,1591.0,121.3,5.0,Hyundai
420000,2012,0,61000,1,0,22.32,1582.0,126.3,5.0,Hyundai
500000,2017,Trustmark Dealer,5743,0,0,20.4,1197.0,83.11,5.0,Maruti
750000,2017,0,44000,1,0,20.45,1461.0,83.8,5.0,Nissan
600000,2018,1,24200,0,0,18.9,1197.0,81.86,5.0,Hyundai
590000,2017,1,57000,1,0,27.39,1248.0,74.0,5.0,Maruti
190000,2011,0,58000,0,0,20.36,1197.0,78.9,5.0,Hyundai
500000,2017,1,15000,0,0,19.44,1198.0,67.0,7.0,others
450000,2017,1,10000,0,0,23.1,998.0,67.04,5.0,Maruti
550000,2016,1,70000,1,0,17.45,1493.0,100.0,7.0,Mahindra
170000,2011,0,65000,0,0,18.6,1199.0,79.4,5.0,Chevrolet
650000,2015,1,100000,1,0,15.1,2179.0,140.0,7.0,Mahindra
8250000,2020,0,2000,0,1,11.29,2998.0,335.0,2.0,BMW
500000,2020,1,10000,0,0,20.52,1197.0,81.8,5.0,Maruti
500000,2015,1,10000,0,1,16.9,1197.0,82.0,5.0,Hyundai
140000,2009,1,43000,0,0,19.7,796.0,46.3,5.0,Maruti
349000,2013,0,64000,2,0,18.0,1198.0,86.7,5.0,Honda
325000,2014,1,30000,0,0,20.51,998.0,67.06,5.0,Maruti
434999,2014,0,63000,0,0,17.8,1497.0,117.3,5.0,Honda
455000,2018,0,28000,2,0,31.79,998.0,58.33,5.0,Maruti
6200000,2018,1,25000,0,1,9.17,2995.0,335.25,7.0,others
755000,2017,0,32226,0,0,17.8,1497.0,117.3,5.0,Honda
650000,2013,0,63432,1,1,13.73,1995.0,148.0,5.0,Renault
4000000,2018,0,8000,0,1,16.6,1798.0,177.0,4.0,Audi
250000,2013,1,80000,0,0,19.4,1198.0,86.8,5.0,Honda
245000,2014,1,65000,0,0,23.95,998.0,67.05,5.0,Maruti
1350000,2019,0,14000,1,0,20.8,1493.0,113.4,5.0,others
215000,2013,1,90760,1,0,19.09,1396.0,69.0,5.0,Tata
400000,2016,1,80000,1,0,19.09,1405.0,69.01,5.0,Tata
310000,2018,1,15000,0,1,24.04,999.0,67.0,5.0,Renault
1235000,2012,0,85000,0,1,19.63826453243471,2694.0,163.05,7.0,Toyota
1265000,2018,1,12851,1,0,20.37,1461.0,108.45,5.0,Renault
5500000,2018,1,30000,0,1,14.28,1998.0,254.7,4.0,BMW
9200000,2016,0,80000,0,1,9.0,4461.0,285.4,8.0,Toyota
675000,2018,0,32000,1,0,19.3,1248.0,73.9,5.0,Maruti
500000,2019,1,30000,0,0,20.52,1197.0,81.8,5.0,Maruti
300000,2010,1,25000,0,0,20.36,1197.0,78.9,5.0,Hyundai
1450000,2016,1,35000,1,1,15.4,2179.0,120.0,7.0,Mahindra
530000,2013,1,140000,1,0,12.05,2179.0,120.0,8.0,Mahindra
575000,2014,Trustmark Dealer,65597,1,0,22.7,1498.0,89.84,5.0,Ford
240000,2012,0,61785,2,0,17.0,1086.0,74.34109969352802,5.0,Hyundai
550000,2017,1,35000,0,0,18.6,1197.0,81.83,5.0,Hyundai
500000,2014,1,160000,1,0,26.21,1248.0,88.5,5.0,Maruti
643000,2020,1,7124,0,0,21.01,1197.0,81.8,5.0,Maruti
1000000,2019,1,15000,0,0,18.1,999.0,123.24,5.0,Ford
611000,2018,0,22979,1,0,25.4,1186.0,73.97,5.0,Hyundai
310000,2014,1,150000,1,0,23.59,1364.0,67.04,5.0,Toyota
550000,2016,1,34000,0,0,18.9,1197.0,82.0,5.0,Hyundai
350000,2015,0,42000,1,0,21.64,1461.0,84.8,5.0,Renault
300000,2011,1,280000,1,0,20.54,1598.0,103.6,5.0,Volkswagen
470000,2018,1,40000,0,0,20.3,1199.0,84.0,5.0,Tata
525000,2014,0,77000,1,0,26.0,1498.0,98.6,5.0,Honda
469000,2017,1,15000,0,0,19.44,1198.0,67.0,7.0,others
210000,2012,1,60000,0,0,20.92,998.0,67.1,5.0,Maruti
200000,2013,1,120000,0,0,22.74,796.0,47.3,5.0,Maruti
400000,2019,1,2500,0,0,23.01,999.0,67.0,5.0,Renault
2150000,2013,0,50000,1,1,16.36,2179.0,187.7,5.0,others
340000,2016,1,46500,0,0,23.1,998.0,67.04,5.0,Maruti
95000,2005,1,5000,0,0,19.7,796.0,46.3,5.0,Maruti
2050000,2015,0,69000,1,1,15.73,1968.0,174.33,5.0,Audi
381000,2012,1,68000,1,0,22.9,1248.0,74.0,5.0,Maruti
775000,2011,0,45000,1,1,14.94,2143.0,204.0,5.0,Mercedes-Benz
700000,2017,1,20000,1,0,28.4,1248.0,74.02,5.0,Maruti
675000,2017,0,106000,1,0,28.09,1248.0,88.5,5.0,Maruti
670000,2015,0,28000,0,1,18.0,1497.0,117.3,5.0,Honda
1050000,2018,1,50000,1,0,16.0,2179.0,140.0,7.0,Mahindra
315000,2014,0,70000,1,0,21.64,1461.0,84.8,5.0,Renault
7900000,2019,1,19000,1,1,13.38,2993.0,265.0,5.0,BMW
360000,2011,0,55000,0,0,17.0,1497.0,118.0,5.0,Honda
400000,2017,1,53000,1,0,25.83,1498.0,99.0,5.0,Ford
470000,2014,0,89000,1,0,22.32,1582.0,126.32,5.0,Hyundai
304000,2018,1,22000,0,0,24.7,796.0,47.3,5.0,Maruti
525000,2018,1,90000,1,0,22.95,1248.0,74.0,5.0,Tata
490000,2014,0,69000,1,0,26.0,1498.0,98.6,5.0,Honda
864000,2016,1,155000,1,0,15.4,1997.0,120.0,7.0,Mahindra
480000,2013,0,85000,1,0,16.0,2179.0,140.0,7.0,Mahindra
350000,2016,1,50000,0,0,19.1,1197.0,82.0,5.0,Hyundai
575000,2019,0,3600,0,1,20.52,1197.0,81.8,5.0,Maruti
2850000,2018,0,15000,1,1,17.9,2143.0,136.0,5.0,Mercedes-Benz
686000,2019,1,5000,0,1,21.4,1197.0,83.1,5.0,Maruti
55000,2002,1,80000,0,0,19.63826453243471,999.0,74.34109969352802,5.0,Hyundai
300000,2007,1,40000,0,0,15.0,1586.0,104.68,5.0,Maruti
103000,2000,1,120000,0,0,18.5,796.0,53.0,5.0,others
780000,2015,0,143000,1,0,12.99,2494.0,100.0,7.0,Toyota
3490000,2018,0,24000,1,1,17.68,1968.0,174.33,5.0,Audi
1698999,2019,0,28000,1,0,17.41,1956.0,167.68,5.0,others
275000,2016,0,65000,0,0,18.5,1198.0,86.8,5.0,Honda
800000,2019,1,44000,1,0,28.4,1248.0,74.0,5.0,Maruti
680000,2018,1,10000,0,1,21.4,1197.0,83.1,5.0,Maruti
1200000,2010,1,200000,1,0,11.5,2982.0,171.0,7.0,Toyota
525000,2012,0,187031,1,0,12.99,2494.0,100.0,8.0,Toyota
955000,2019,0,22346,0,0,17.0,1497.0,121.36,5.0,Ford
350000,2012,1,120000,1,0,21.9,1396.0,90.0,5.0,Hyundai
800000,2020,0,1000,0,0,17.03,1462.0,103.26,5.0,Maruti
75000,2005,1,56700,0,0,19.7,796.0,46.3,5.0,Maruti
825000,2015,1,170000,1,0,16.0,2179.0,140.0,7.0,Mahindra
1476000,2019,1,60000,1,0,17.3,1497.0,121.0,8.0,Mahindra
670000,2018,0,40000,0,1,18.2,1199.0,88.7,5.0,Honda
180000,2012,0,28000,0,0,19.7,796.0,46.3,5.0,Maruti
350000,2014,1,85000,0,0,16.95,1498.0,97.6,5.0,Renault
490000,2017,1,35000,0,0,18.9,1197.0,81.86,5.0,Hyundai
550000,2017,1,20000,0,0,21.4,1197.0,83.1,5.0,Maruti
350000,2014,1,40000,0,0,20.36,1197.0,78.9,5.0,Hyundai
245000,2009,0,65000,0,0,14.53,1798.0,138.1,5.0,Toyota
1500000,2019,1,35000,1,0,13.68,2393.0,147.8,8.0,Toyota
250000,2013,0,54417,0,0,21.1,814.0,55.2,5.0,Hyundai
190000,2012,0,74000,1,0,20.0,1399.0,68.05,5.0,Ford
400000,2017,0,47592,0,0,17.0,1198.0,73.75,5.0,Volkswagen
459999,2014,1,46500,1,0,20.45,1461.0,83.8,5.0,Renault
650000,2019,0,8000,0,1,21.21,1197.0,81.8,5.0,Maruti
700000,2016,1,120000,1,0,28.09,1248.0,88.5,5.0,Maruti
120000,2013,1,100000,0,0,16.2,995.0,62.1,5.0,Chevrolet
3850000,2016,0,48500,1,1,17.9,2143.0,201.15,5.0,Mercedes-Benz
455000,2017,1,34000,0,0,20.4,1197.0,81.8,5.0,Maruti
235000,2013,0,55000,0,0,19.63826453243471,1086.0,62.0,5.0,Hyundai
160000,2012,1,88157,1,0,19.09,1396.0,69.0,5.0,Tata
365000,2014,0,54000,0,0,22.0,1197.0,81.8,5.0,Maruti
555000,2016,1,163000,1,0,23.59,1364.0,67.05,5.0,Toyota
470000,2014,0,11275,0,0,19.1,1197.0,85.8,5.0,Maruti
325000,2013,0,58000,1,0,21.1,1248.0,73.9,5.0,Maruti
2950000,2018,0,35000,1,1,12.9,2755.0,174.5,7.0,Toyota
800000,2015,1,19000,1,0,20.45,1461.0,83.8,5.0,Nissan
400000,2012,1,48000,1,0,22.9,1248.0,74.0,5.0,Maruti
550000,2015,0,68000,1,0,19.87,1461.0,83.8,5.0,Renault
1519000,2019,0,23000,0,1,13.9,1799.0,130.2,5.0,Honda
740000,2018,1,31500,1,1,28.4,1248.0,74.02,5.0,Maruti
125000,2013,1,120000,1,0,19.1,1405.0,70.0,5.0,Tata
271000,2011,0,63000,0,0,19.4,1198.0,86.8,5.0,Honda
425000,2011,0,63000,0,1,10.0,2393.0,175.6,5.0,Maruti
475000,2018,1,60000,1,0,23.5,909.0,45.0,8.0,Mahindra
325000,2013,0,73000,1,0,25.8,1498.0,98.6,5.0,Honda
600000,2020,1,10000,0,1,20.7,1197.0,81.86,5.0,Hyundai
300000,2013,1,208000,1,0,25.8,1498.0,98.6,5.0,Honda
300000,2010,1,30000,0,0,20.36,1197.0,78.9,5.0,Hyundai
345000,2016,0,83000,2,0,26.6,998.0,58.16,5.0,Maruti
900000,2018,1,60000,1,0,15.4,2523.0,75.0,7.0,Mahindra
1025000,2016,0,83000,1,0,16.0,1997.0,140.0,7.0,Mahindra
1450000,2017,0,58132,1,0,12.4,2499.0,134.0,5.0,others
400000,2015,1,34000,0,0,20.4,1197.0,81.8,5.0,Maruti
367000,2014,0,45120,1,0,25.8,1498.0,98.6,5.0,Honda
535000,2019,1,15000,0,1,18.9,1197.0,81.86,5.0,Hyundai
805000,2019,1,15000,0,0,19.34,1462.0,103.0,7.0,Maruti
1488000,2020,0,1000,0,0,15.81,1451.0,141.0,5.0,others
250000,2012,1,64000,0,0,20.36,1197.0,78.9,5.0,Hyundai
700000,2011,0,98000,1,1,14.21,2143.0,203.0,5.0,Mercedes-Benz
675000,2016,0,65000,1,0,24.3,1248.0,88.5,5.0,Maruti
425000,2015,0,84000,1,0,28.4,1248.0,74.0,5.0,Maruti
260000,2015,1,33000,0,0,22.74,796.0,47.3,5.0,Maruti
300000,2014,1,57368,0,0,19.1,1197.0,82.0,5.0,Hyundai
700000,2016,0,55670,0,0,17.8,1497.0,117.3,5.0,Honda
560000,2017,1,50000,1,0,27.39,1248.0,74.0,5.0,Maruti
155000,2006,1,148000,1,0,16.8,1493.0,110.0,5.0,Hyundai
5975000,2016,0,47000,1,1,15.15,2967.0,240.0,5.0,others
800000,2019,0,18000,0,0,19.01,1462.0,103.26,7.0,Maruti
750000,2011,0,52420,1,1,22.69,1995.0,190.0,5.0,BMW
350000,2015,1,10000,0,0,18.9,1197.0,82.0,5.0,Hyundai
1380000,2016,1,40000,1,0,13.68,2393.0,147.8,8.0,Toyota
265000,2015,0,55000,0,0,18.6,1199.0,76.8,5.0,Chevrolet
1000000,2015,1,50000,1,0,15.4,2179.0,120.0,7.0,Mahindra
700000,2018,1,50000,0,0,17.5,1373.0,91.1,7.0,Maruti
229999,2009,1,76963,0,0,17.5,1298.0,85.8,5.0,Maruti
2800000,2016,0,52890,1,1,18.12,1995.0,190.0,5.0,BMW
350000,2016,0,45000,2,0,30.46,796.0,47.3,5.0,Maruti
400000,2017,1,63000,0,0,19.1,1197.0,82.0,5.0,Hyundai
825000,2018,1,25000,1,0,27.39,1248.0,74.0,5.0,Maruti
325000,2018,0,10103,0,0,25.17,799.0,53.3,5.0,Renault
150000,2008,0,55000,0,0,14.7,1198.0,70.0,5.0,Skoda
1675000,2014,0,24000,1,1,17.05,1995.0,184.0,5.0,BMW
800000,2014,0,47240,1,0,15.1,2179.0,140.0,7.0,Mahindra
400000,2019,1,30000,0,0,23.1,998.0,67.04,5.0,Maruti
1750000,2018,0,58000,1,0,13.68,2393.0,147.51,7.0,Toyota
1925000,2016,0,56000,1,1,17.9,2143.0,136.0,5.0,Mercedes-Benz
1200000,2013,0,65000,1,1,16.55,1968.0,147.51,5.0,Audi
535000,2015,0,35213,1,0,22.54,1396.0,88.73,5.0,Hyundai
356000,2015,1,35000,0,0,18.9,1197.0,82.0,5.0,Hyundai
550000,2012,0,92000,1,0,16.0,2179.0,140.0,7.0,Mahindra
360000,2018,0,34500,2,0,21.94,1196.0,61.7,5.0,Maruti
700000,2017,1,50000,1,0,24.52,1248.0,88.5,7.0,Maruti
390000,2016,1,30000,0,0,18.9,1197.0,82.0,5.0,Hyundai
1245000,2012,0,51000,1,1,12.55,2982.0,168.7,7.0,Toyota
1150000,2017,1,60000,1,1,16.0,2179.0,140.0,7.0,Mahindra
180000,2011,0,83000,0,0,18.9,998.0,67.1,5.0,Maruti
425000,2014,0,70000,0,0,15.0,1598.0,103.52,5.0,Skoda
650000,2019,1,50000,0,0,19.0,1194.0,94.68,5.0,Ford
322000,2016,1,110000,0,0,17.57,1193.0,88.7,5.0,Tata
400000,2012,1,60000,1,0,22.9,1248.0,74.0,5.0,Maruti
275000,2009,0,51000,0,0,17.0,1497.0,118.0,5.0,Honda
551000,2015,0,45665,1,0,19.87,1461.0,83.14,5.0,Nissan
170000,2011,1,40000,0,0,19.7,796.0,46.3,5.0,Maruti
235000,2010,1,100000,0,0,13.14,1798.0,157.8,5.0,Skoda
700000,2011,1,160000,1,1,14.84,2143.0,170.0,5.0,Mercedes-Benz
250000,2014,1,70000,0,0,23.95,998.0,67.05,5.0,Maruti
350000,2013,1,70000,0,0,18.6,1197.0,85.8,5.0,Maruti
550000,2017,1,60000,1,0,20.5,1248.0,91.72,5.0,others
121000,2014,1,20000,0,0,16.2,995.0,62.1,5.0,Chevrolet
480000,2016,1,50000,0,0,18.6,1197.0,81.83,5.0,Hyundai
690000,2017,0,30000,0,1,21.21,1197.0,81.8,5.0,Maruti
370000,2008,0,105000,1,0,11.5,1991.0,147.9,7.0,Chevrolet
670000,2015,1,60000,1,0,26.21,1248.0,88.5,5.0,Maruti
250000,2011,1,50000,0,0,20.92,998.0,67.1,5.0,Maruti
935000,2017,0,42000,1,0,15.4,2523.0,75.0,7.0,Mahindra
1030000,2019,1,15000,0,0,17.0,1591.0,121.3,5.0,Hyundai
110000,2005,1,33650,0,0,18.9,998.0,67.1,5.0,Maruti
280000,2015,1,80000,1,0,19.09,1405.0,69.01,5.0,Tata
277000,2011,1,15000,0,0,15.5,1586.0,103.3,5.0,Maruti
1145000,2013,0,54000,1,1,20.58,1995.0,143.0,5.0,BMW
470000,2015,1,35000,0,0,18.6,1197.0,81.83,5.0,Hyundai
370000,2015,1,30000,0,0,20.4,1197.0,81.8,5.0,Maruti
290000,2013,0,60000,0,0,19.4,1198.0,86.8,5.0,Honda
450000,2018,1,100000,0,1,23.1,998.0,67.04,5.0,Maruti
275000,2016,0,58000,2,0,26.2,998.0,58.2,5.0,Maruti
450000,2013,1,100000,1,0,21.64,1461.0,84.8,5.0,Renault
325000,2013,0,68000,1,0,17.8,1248.0,74.34109969352802,5.0,Maruti
731000,2019,1,4000,0,1,21.21,1197.0,81.8,5.0,Maruti
380000,2016,1,60000,0,0,20.51,998.0,67.04,5.0,Maruti
750000,2017,1,90000,1,0,23.59,1364.0,67.05,5.0,Toyota
100000,2007,1,70000,0,0,15.3,1193.0,65.3,5.0,Tata
900000,2018,1,60000,1,0,21.5,1497.0,108.5,5.0,Tata
500000,2016,0,34000,0,0,18.0,1198.0,86.7,5.0,Honda
330000,2017,1,42000,0,0,20.63,1198.0,67.06,5.0,others
1400000,2018,1,60000,1,0,17.6,2179.0,153.86,7.0,Tata
540000,2013,1,80000,1,0,22.32,1582.0,126.3,5.0,Hyundai
370000,2015,0,56000,0,0,19.1,1197.0,82.0,5.0,Hyundai
375000,2008,1,120000,1,0,13.6,2523.0,63.0,7.0,Mahindra
2600000,2016,0,50000,0,1,10.26,2694.0,163.7,7.0,Toyota
725000,2016,0,35200,0,1,14.7,1496.0,120.69,5.0,Ford
765000,2020,Trustmark Dealer,3700,0,0,18.6,1197.0,81.86,5.0,Hyundai
380000,2016,1,25000,0,0,20.51,998.0,67.04,5.0,Maruti
2625000,2017,0,64000,1,1,12.9,2755.0,174.5,7.0,Toyota
621000,2013,0,50000,1,0,15.1,2179.0,140.0,7.0,Mahindra
600000,2019,1,15000,0,0,21.21,1197.0,81.8,5.0,Maruti
1130000,2019,1,30000,0,0,17.0,1197.0,110.0,5.0,Mahindra
670000,2020,1,35000,0,0,21.21,1197.0,81.8,5.0,Maruti
2875000,2017,0,62876,1,1,10.91,3198.0,197.0,7.0,Ford
350000,2015,1,70000,1,0,25.8,1498.0,98.6,5.0,Honda
530000,2015,1,84003,1,0,26.59,1248.0,74.0,5.0,Maruti
850000,2017,0,55000,1,0,16.55,2498.0,105.0,6.0,Mahindra
260000,2016,0,42000,2,0,33.44,796.0,40.3,4.0,Maruti
245000,2011,0,45000,0,1,16.98,998.0,66.1,5.0,Maruti
229999,2013,0,31000,0,0,20.92,998.0,67.1,5.0,Maruti
270000,2009,1,103685,0,0,14.53,1798.0,138.1,5.0,Toyota
475000,2013,0,80000,1,0,22.7,1498.0,89.84,5.0,Ford
750000,2019,1,6000,0,0,17.0,1198.0,108.5,5.0,Tata
680000,2018,1,100000,1,0,22.95,1248.0,73.97,5.0,Tata
4000000,2019,0,12000,1,1,12.63,2179.0,147.5,5.0,others
380000,2014,0,54303,0,0,16.78,1496.0,88.73,5.0,Toyota
499000,2013,0,65000,1,0,17.2,1968.0,138.1,5.0,Skoda
525000,2017,0,30000,0,0,18.7,1199.0,88.7,5.0,Honda
535000,2014,1,10000,0,0,18.6,1197.0,81.83,5.0,Hyundai
484999,2016,0,62150,0,0,23.26,1197.0,88.5,5.0,Maruti
745000,2015,0,47300,1,0,15.1,2179.0,140.0,7.0,Mahindra
475000,2015,0,63000,1,0,25.83,1498.0,99.0,5.0,Ford
300000,2014,1,80000,1,0,24.0,1120.0,70.0,5.0,Hyundai
3650000,2016,0,20400,1,1,18.0,1969.0,190.0,5.0,others
2050000,2015,0,37111,1,1,21.7,2400.0,215.0,5.0,others
325000,2013,0,58000,0,1,17.97,1498.0,99.6,5.0,Nissan
335000,2012,0,44000,0,0,17.6,1496.0,88.73,5.0,Toyota
299000,2016,0,71000,0,0,24.7,796.0,47.3,5.0,Maruti
695000,2017,0,52000,1,0,24.52,1248.0,88.5,7.0,Maruti
300000,2012,1,90000,1,0,21.64,1461.0,84.8,5.0,Nissan
400000,2013,1,70000,0,0,18.5,1197.0,82.85,5.0,Hyundai
650000,2020,1,20000,0,0,20.7,1197.0,81.86,5.0,Hyundai
455000,2015,1,70000,1,0,24.0,1120.0,70.0,5.0,Hyundai
500000,2012,1,90000,1,0,21.43,1364.0,87.2,5.0,Toyota
150000,2008,1,100000,0,0,18.9,1061.0,67.0,5.0,Maruti
550000,2018,1,50000,0,0,17.8,1198.0,86.7,5.0,Honda
500000,2015,0,67000,1,0,22.54,1396.0,88.73,5.0,Hyundai
365000,2013,0,70000,1,0,22.32,1582.0,126.3,5.0,Hyundai
775000,2019,0,21100,0,1,18.1,1199.0,88.7,5.0,Honda
310000,2015,1,50000,0,0,18.9,1197.0,82.0,5.0,Hyundai
994999,2019,Trustmark Dealer,27594,0,0,18.27,998.0,118.35,5.0,Hyundai
190000,2012,1,70000,0,0,19.81,1086.0,68.05,5.0,Hyundai
1575000,2016,0,37000,1,1,11.36,2755.0,171.5,7.0,Toyota
906000,2019,1,25000,0,0,17.5,1199.0,88.7,5.0,Honda
785000,2017,1,35000,1,0,23.0,1498.0,98.96,5.0,Ford
235000,2011,0,11266,0,0,20.92,998.0,67.1,5.0,Maruti
1200000,2019,0,12005,0,1,17.99,1462.0,103.2,6.0,Maruti
470000,2013,1,80000,1,0,15.96,2523.0,62.1,7.0,Mahindra
400000,2011,1,119000,0,0,17.0,1497.0,118.0,5.0,Honda
1490000,2020,0,3500,0,1,16.8,1497.0,113.4,5.0,others
535000,2019,0,11000,0,0,21.4,1197.0,83.1,5.0,Maruti
590000,2016,0,47612,1,0,21.13,1498.0,108.6,5.0,Skoda
235000,2016,1,41000,0,0,25.17,799.0,53.3,5.0,Renault
1250000,2019,0,21000,0,0,15.8,1591.0,121.3,5.0,Hyundai
300000,2015,1,120000,0,0,20.51,998.0,67.04,5.0,Maruti
220000,2013,1,60000,0,0,18.6,1199.0,79.4,5.0,Chevrolet
3011000,2019,0,22450,1,1,20.68,1995.0,190.0,5.0,BMW
615000,2020,1,10000,0,0,21.21,1197.0,81.8,5.0,Maruti
250000,2016,1,50000,0,0,25.17,799.0,53.3,5.0,Renault
925000,2015,0,42000,1,0,16.0,2179.0,140.0,7.0,Mahindra
470000,2016,1,10000,0,0,17.57,1193.0,88.7,5.0,Tata
725000,2019,0,14000,1,0,19.3,1248.0,73.9,5.0,Maruti
350000,2018,1,10000,0,0,23.01,999.0,67.0,5.0,Renault
360000,2017,1,70000,0,0,20.51,998.0,67.04,5.0,Maruti
2100000,2016,0,38000,0,1,15.04,1991.0,183.0,5.0,Mercedes-Benz
700000,2015,1,70000,1,0,25.1,1498.0,98.6,5.0,Honda
170000,2008,0,37600,0,0,18.2,998.0,67.1,5.0,Maruti
1300000,2018,1,50000,1,1,15.1,2179.0,152.87,7.0,Mahindra
285000,2011,0,64471,0,0,15.26,1598.0,103.5,5.0,Volkswagen
62000,2004,1,50000,0,0,18.9,998.0,67.1,5.0,Maruti
550000,2018,1,20000,0,1,20.89,1197.0,81.8,5.0,Maruti
380000,2016,1,120000,1,0,13.49,2179.0,138.03,5.0,Tata
527000,2017,0,33869,0,0,17.8,1198.0,86.7,5.0,Honda
200000,2009,1,90000,1,0,20.4,1248.0,91.2,5.0,others
396000,2012,1,63497,1,0,15.96,2523.0,62.1,7.0,Mahindra
384000,2014,1,70000,0,0,19.1,1197.0,85.8,5.0,Maruti
210000,2009,1,67000,0,0,20.36,1197.0,78.9,5.0,Hyundai
280000,2012,0,65000,1,0,21.1,1248.0,73.9,5.0,Maruti
500000,2015,1,50000,1,0,25.2,1248.0,74.0,5.0,Maruti
1050000,2015,1,40000,1,0,21.43,1364.0,87.2,5.0,Toyota
210000,2018,1,20000,0,0,22.7,799.0,53.64,5.0,others
425000,2012,0,57000,0,0,17.01,1591.0,121.3,5.0,Hyundai
425000,2011,1,30000,1,0,13.6,2523.0,63.0,7.0,Mahindra
495000,2018,1,80000,1,1,28.4,1248.0,74.02,5.0,Maruti
220000,2016,1,50000,0,0,24.7,796.0,47.3,5.0,Maruti
218000,2011,1,190000,1,0,11.57,2179.0,138.1,7.0,Tata
750000,2018,1,60000,1,0,15.96,2523.0,62.1,7.0,Mahindra
715000,2017,0,60000,0,1,19.12,1373.0,91.1,5.0,Maruti
1800000,2014,0,21000,1,1,17.68,1968.0,174.33,5.0,Audi
260000,2013,1,48000,0,0,18.06,1198.0,74.96,5.0,Renault
2450000,2017,0,10999,1,1,15.17,1968.0,181.0,5.0,Audi
350000,2020,1,5000,0,0,22.05,796.0,47.3,5.0,Maruti
300000,2019,1,25000,0,0,25.17,799.0,53.3,5.0,Renault
168000,2010,1,100000,0,0,20.92,998.0,67.1,5.0,Maruti
2500000,2012,1,175000,1,1,11.8,2993.0,241.6,7.0,others
1350000,2010,0,65000,1,1,18.48,1142.6554921540655,74.34109969352802,5.0,BMW
1400000,2012,0,86500,1,1,14.21,2143.0,203.0,5.0,Mercedes-Benz
70000,2012,1,25000,0,0,25.4,624.0,37.5,4.0,Tata
350000,2012,1,120000,1,0,19.3,1248.0,73.9,5.0,Maruti
105000,2008,1,50000,1,0,17.2,1396.0,53.5,5.0,Tata
480000,2013,1,76300,1,0,22.32,1582.0,126.32,5.0,Hyundai
400000,2019,1,10000,0,1,24.04,999.0,67.0,5.0,Renault
495000,2019,0,36000,0,0,18.9,1197.0,81.86,5.0,Hyundai
420000,2016,1,26000,0,0,18.15,1198.0,82.0,6.0,Mahindra
531000,2018,1,100000,1,0,23.4,1248.0,74.0,5.0,Maruti
680000,2017,1,60000,1,0,13.49,2179.0,138.03,5.0,Tata
800000,2019,1,4000,0,0,17.0,1497.0,121.36,5.0,Ford
550000,2015,1,86000,1,0,26.59,1248.0,74.0,5.0,Maruti
465000,2012,0,81000,1,0,20.54,1598.0,103.6,5.0,Volkswagen
185000,2012,0,41321,0,0,19.7,796.0,46.3,5.0,Maruti
340000,2011,1,46000,1,0,13.6,2523.0,63.0,7.0,Mahindra
3100000,2017,1,8300,1,1,17.9,2143.0,136.0,5.0,Mercedes-Benz
340000,2009,0,75000,0,0,16.9,1497.0,100.0,5.0,Honda
135000,2009,0,113000,0,0,21.79,998.0,67.05,5.0,Maruti
1225000,2018,0,15000,1,1,19.08,1582.0,126.2,5.0,Hyundai
438999,2015,0,16942,0,0,18.0,1198.0,86.7,5.0,Honda
465000,2016,0,29484,0,0,18.7,1199.0,88.7,5.0,Honda
4470000,2017,0,9000,1,1,19.2,1968.0,187.74,5.0,Audi
530000,2015,1,84405,1,0,26.59,1248.0,74.0,5.0,Maruti
650000,2017,1,30000,0,0,21.21,1197.0,81.8,5.0,Maruti
525000,2017,1,14838,0,0,22.0,1197.0,81.8,5.0,Maruti
885000,2018,Trustmark Dealer,31318,0,0,17.8,1497.0,117.3,5.0,Honda
120000,2007,0,63000,0,0,21.79,998.0,67.05,5.0,Maruti
860000,2012,1,120000,1,0,12.99,2494.0,100.0,7.0,Toyota
